UUID,REF,LCX,KEYWORDS,RCX,lemma_bfm,pos_bfm
d2d3a68b-dbe6-442a-adc6-da566ff2bacf,"renart10, p. 33, v. 10294","a mis . Por ce vient ci toz abrivez , mes a mau port est",arivez,", se bon barat puez controver . Or i puez ton sans esprover , et",VERppe,|ariver|arriver|
ff15ad6c-4a46-4cd5-a5c9-48004f4a7bff,"gcoin1, miracle 10, p. 114, v. 1055",", dame , repentance , Geüne , aumosne et penitance , A mal port fussent",arivé,"Cil et celes de Ninivé . Raab , qui tant fu pecheresse , Legiere ,",VERppe,|arriver|
92646a80-21ab-4795-bfa8-17fee62a15e0,"gcoin1, miracle 10, p. 148, v. 1621",", Grans noces faire et grant covive , Car Diex nos a a bone rive",Arivé,et mis nostre frere Par les prïeres de sa mere . « Loomes tuit la,VERppe,|arivé|
e5d145a5-68e9-4c72-8d69-855705575d2b,"qgraal_cm, p. 179d",fist tant que en cest païs vint a navie . Et quant il i fu,arivez,atout sa gent si manda au roi Crudel que s' il ne li rendoit Josephé,VERppe,|ariver|arriver|
48128539-bed9-4a07-8abb-4356742f224f,"qgraal_cm, p. 183b","derriere qui la hastoit , et ele vient vers lui le droit cors , et",ariva,"au pié de la roche , et quant Perceval qui ert en la roche amont",VERcjg,|arriver|
47fc8dec-6076-465e-a2d3-402ff5b2325e,"qgraal_cm, p. 186c",por le grant sens qu' il avoit en lui trouvé . Quant la nef fu,arivee,et il vit le preudome au bort si se dreça en son seant si com,VERppe,|arriver|
1e1cf552-c378-4d08-9f0e-243fa45a4791,"qgraal_cm, p. 208a","tote la nuit coru , et tout le jor a plein voile , et lors",arivent,"entre . roches en une isle sauvage si reposte que ce estoit merveille , et",VERcjg,|ariver|arriver|
21d1684a-3db3-490c-bbd0-fc1cb414279b,"qgraal_cm, p. 208a","et sanz faille ce ert un recort de mer , et quant il furent ilec",arivé,si virent devant ax une autre nef oultre une roche ou il ne poïssent ja,VERppe,|arriver|
727db1af-49b2-406c-b1ca-995545990e92,"qgraal_cm, p. 208d",et li rois Urlans orent lor ost assemblee en la marine ou la nef estoit,arivee,". Et tant que li rois Urlans fu tornez a desconfiture , et quant il",VERppe,|arriver|
8f57872f-3112-4849-8e88-f01c680f6588,"qgraal_cm, p. 208d",desconfit si ot poor de morir . Si vint a ceste nef qui la estoit,arivee,"et sailli dedenz , et quant il ot trovee ceste espee si la trest et",VERppe,|arriver|
e5bf922f-e7ef-46c8-8275-3c12ac825243,"qgraal_cm, p. 214c",come cil qui de nule viande n' erent garni . Si lor avint qu' il,ariverent,"l' endemain a . chastel que l'en apeloit Carcelois , et estoit en la marche",VERcjg,|arriver|
1f9351ce-fe32-4c56-a700-ad804ca02f9d,"qgraal_cm, p. 214c","apeloit Carcelois , et estoit en la marche d' Escoce , et quant il furent",arivé,et il orent rendu graces a Nostre Seignor de ce qu' il les avoit si,VERppe,|arriver|
c683bb58-09f2-4069-bee6-def40142670a,"qgraal_cm, p. 214c","roi Artus . - Voire , fet il , par mon chief vos estes mal",arivez,". » Lors s' en retorne vers la mestre forteresce , et ne demora gaires",VERppe,|ariver|arriver|
a9130999-637d-456a-bb9a-d7e87b239559,"qgraal_cm, p. 217b",de Sarraz ou il vos convendra aler aprés le saint Graal que vos me troveroiz,arivee,desoz la tor . Si fetes tant por moi et por honor que vos mon,VERppe,|arriver|
b5db2b9c-98a0-440a-a0fe-99013ed5edc5,"qgraal_cm, p. 217c","les aventures que ele a aidiees a achever , que s' il avient que ele",arive,en estrange païs l'en savra bien qui ele est . » Et Galaad dit qu',VERcjg,|ariver|arriver|
eb7ed884-52df-484c-a502-4fd1fe167588,"qgraal_cm, p. 218d","roche vielle et anciane , et avoit assez pres de la roche ou la nef",ariva,"une chapele petite , et devant l' uis se seoit uns hons vielx et chanuz",VERcjg,|arriver|
25747c58-07f7-4d28-91a0-b85a7440e292,"qgraal_cm, p. 219b",fors de la nef une foiz tout par nuit qu' il,ariva,"delez une forest a l' oriere dou bois , lors escouta et oï . chevalier",VERcjg,|arriver|
0d8e08f7-eb57-44d7-9a2e-15d8917cd7c7,"qgraal_cm, p. 219d","celui qui n' entendist a son creator servir de son cuer , et maintes foiz",ariverent,en isles estranges loign de gent la ou il ne reperoit se bestes non sauvages,VERcjg,|arriver|
e3520530-b802-4106-af7f-344d54078157,"qgraal_cm, p. 219d","tens , a celui terme lor avint . jor a hore de midi qu' il",ariverent,"en l' oriere d' une forest devant une croiz , et lors virent issir de",VERcjg,|arriver|
c82b3cea-502d-4939-8b43-54402dca58c5,"qgraal_cm, p. 219d",", et menoit en destre . cheval blanc , et quant il vit la nef",arivee,"si vint cele part au plus tost qu' il pot , et salua les .",VERppe,|arriver|
7814e5dc-c55a-4355-bf42-6877468bbe81,"qgraal_cm, p. 220a",chose del saint Graal poïst veoir . Un soir entor mienuit li avint qu' il,ariva,"devant . chastel qui mout ert riches et biax et bien seant , et au",VERcjg,|arriver|
558e458c-18a2-429a-a748-0eaebe7d3dbd,"qgraal_cm, p. 220b",quoi l'en i vousist entrer par cele porte . A cele hore que la nef,ariva,cele part luisoit la lune si cler que assez en poïst l'en veoir loign et,VERcjg,|arriver|
642b3132-7344-4d93-97c4-848847356edc,"qgraal_cm, p. 220c",il ira tant qu' il avra trouvees aucunes genz qui li diront ou il est,arivez,", car il ne set en quel païs il est . Tant a alé Lancelot",VERppe,|ariver|arriver|
2b4f5ed8-7b58-42a9-8a08-02d190a39492,"rosel, p. 33, v. 1048",i font ceus de cort estranges qui deüssent estre privé . Mal puissent il estre,arivé,icil losengier plain d' envie ! car nus preudons n' aime lor vie . Richece,VERppe,|arriver|
d67007f5-b755-426c-8f5d-b579c5a99657,"rosel, p. 44, v. 1423",bon leu se meite por lessier aler la saeste . En un trop biau leu,arivé,", en un destor , ou je trové une fontaine soz un pin . Mes",VERppe,|arriver|
59b3626a-c5fa-4e9d-bce8-268717591cd2,"rosel, p. 88, v. 2850",qui ainz se leroient bien batre que nus bouton ne rouse emport . Or fuse,arivez,"a bon port se par aus ne fusse agaitiez , car li frans , li",VERppe,|ariver|arriver|
dd3a3f9a-156d-47db-933b-7bab2d9ad362,"rosel, p. 88, v. 2866","je me senti acointes de Bel Acueil et si privez , je cuidai bien estre",arivez,. Lors ai pris cuer et hardement de dire Bel Acueil coment Amors m' avoit,VERppe,|ariver|arriver|
0b6c067b-49f9-4858-85d2-2f5092da02a7,"edconfcambr, p. 138, v. 4871","veit Va i , en sun bat le receit . Li peschurs of seint Pere",arive,"Ki atent e set a la rive . Seint Pere , du ceil claver ,",VERcjg,|ariver|arriver|
ba5c60e3-3cc6-4a66-854e-7daa73757e26,"edconfcambr, p. 148, v. 5191","cum lu u urs , As Engleis vent faire sucurs . Li ducs en Engleterre",arive,", E quant venuz est a la rive , Un chastel ferme hastivement . A",VERcjg,|ariver|arriver|
68d97512-db9c-4ac6-8f67-7e4faf34e56a,"atrper, p. 26, v. 802","Ne nul home de nul mestier , K' on ne trovast au matin mort .",Arivés,"estes a mal port , S' autre ostel de cest ne querés . Mais se",VERppe,|arriver|
ca22c4c4-cec2-4876-93e2-99d7a60637f2,"bestam, p. 99, v. 3033",. Quant cis vens et cele tormente Aucun ou aucune tourmente Ne nel laisse adroit,ariver,", Pour les tourmentes eschiever Veut ariver a terre plainne , Si trueve souvent la",VERinf,|arriver|
d90ada12-9643-4f10-a1fb-3d11f2c9cc8c,"bestam, p. 99, v. 3035","Aucun ou aucune tourmente Ne nel laisse adroit ariver , Pour les tourmentes eschiever Veut",ariver,"a terre plainne , Si trueve souvent la balainne , C' est aucun traÿtre revois",VERinf,|arriver|
ac150859-4fab-4443-8d7a-4ff41ef79849,"menreims, p. 46r",chevax et as viandes . Et nagerent tant par la grace de Dieu qu' il,ariverent,"en Chipre , et prindrent port a Limeson une cité qui est en Chipre ,",VERcjg,|arriver|
3168c95a-a36f-417d-a826-b05e3d0359ba,"RutebZ, p. 302, v. 114","Que sorvenant avoient chiere , Et li estrange et li privei , Quant il estoient",arivei,. Mais cist l' ocistrent au venir Tantost qu' il la porent tenir . Qui,VERppe,|arriver|
e7436770-e048-4baa-a273-1c487965f085,"RutebZ, p. 360, v. 275",Car preudons n' a cure de noize . Por ce que tu ne t' i,arives,", Les braz , les laz et les sallives Et les chevilles et li trei",VERcjg,|arriver|
7005066d-ca82-4a9e-a411-c163921c99d6,"rosem2, p. 56, v. 10049","pas ores , de riens ne vos connois oncores . Vos n' iestes pas bien",arivez,", puis que vos n' iestes mes privez . Non pas , espoir , jusqu'",VERppe,|ariver|arriver|
6be41c05-eb83-4176-98aa-bd010401606d,"rosem2, p. 115, v. 11992","et quant armez furent , si saillent sus tuit abrivé . Au fort chastiau sunt",arivé,", dont ja ne beent a partir tant que tuit i soient martir , ou",VERppe,|arriver|
d8cf0701-d1a7-41a5-99a2-96a73a8adf71,"rosem2, p. 137, v. 12730","a qui l' ensaigne . Mes se mon conseill ensivez , a bon port iestes",arivez,". Sachiez , se je fusse ausinc sage , quant j' estoie de vostre aage",VERppe,|ariver|arriver|
2600892e-a877-4673-ae05-dfde5c81f289,"rosem2, p. 247, v. 16358","le peuent prendre , ou murtrir par amis privez , tant est a mau port",arivez,". Mes li fos , quant au soir se couche et gist lez sa fame",VERppe,|ariver|arriver|
fd9d28fa-730e-496f-aaef-c79a6e79f334,"SGenPr1, p. 10",toute la vie de la vierge et en quele maniere il la trova quant il,ariva,a Nentuerre et comment il vit et aperçut qu' ele avoit receu le Saint Esperit,VERcjg,|arriver|
cec6dc57-fd6f-4f50-83ee-42abcabbd603,"grchron1, p. 10",Troie se mist en mer o tot III M et CCCC Troiens ; en Cartage,ariva,après granz periuz et granz tormenz que il out en mer soufferz ; ovec Dido,VERcjg,|arriver|
7e1c4df0-8b0b-44b2-8e39-593d95943d64,"grchron1, p. 10","de la cité , demora une piece dou tens , puis s' en parti et",ariva,"en Ytalie , qui par sort li estoit destinée selonc les fables ovidienes . La",VERcjg,|arriver|
4e067ca8-2018-4ce0-917a-5a320310e41f,"fauvel, p. 36, v. 910","Che sont cil qui au siecle vivent : Tous jors y sont , tous i",arivent,", Riens ne heent tant com le cloistre . Pou entrent en religion Qui n'",VERcjg,|ariver|arriver|
91b51c65-0197-4915-96eb-c547055c4427,"fouke, p. 48, v. 18",", quar bien savoit de medicines . Mador retorna sa neef vers Cartage , e",ariverent,"en la contree , e rendyrent al duc sa file , qe molt fust lee",VERcjg,|arriver|
f4c98845-fad2-4e49-a5d6-0fe21c15838d,"fouke, p. 53, v. 18",", e regreta ces freres . Lors ly prist un somoil , e bien tost",ariva,"sa nef en la terre de Barbarie , a la cité de Tunes , e",VERcjg,|arriver|
3ebc0e09-ef86-4b85-8586-317ea02ec9a5,"fouke, p. 53, v. 18","roi se apua en un tour vers la mer , e vist cele merveillouse galye",arivé,"en sa terre , e comanda deus serjauntz aler e vere ce qe fust .",VERppe,|arriver|
d2f87e2c-1337-473f-a8c2-5b0c18ed1810,"fouke, p. 56, v. 18",", e emplyrent lur nef de taunt de richesse qe a merveille . Quant furent",arivez,"privément en Engleterre , Fouke ordina qe Johan de Raunpayne se freit marchaunt e enquerreit",VERppe,|ariver|arriver|
a585e842-7346-4e7a-ba4c-f2810ad72ea1,"fouke, p. 56, v. 18","meir qu' il ly fesoit aver conisaunce de le rey , issi qu' il purreit",ariver,"sa nef en sa terre . E quanqu'il parla fust latyn corupt , mes le",VERinf,|arriver|
39cc0eba-fef9-440e-9f64-5ceb961584e5,"fouke, p. 58, v. 18","ou grant pueple vers Yrlaunde , pur defendre ces droitz yleque . Quant il furent",arivez,", si virent grant assemblé de lur enymis . Le counte comaunda qe tous se",VERppe,|ariver|arriver|
fddba95a-a0d9-425e-a963-bb074e9a1997,"moree, p. 11",la cité de Jarra on il estoient . Et si tost comme le legat fu,arivés,"au port de Jarra , si vint de l' autre part Alexi , le fis",VERppe,|arriver|
1bfeb075-1df2-4c0b-a352-b6154db4fc34,"moree, p. 12","est si parfonde que les naves viegnent res a rez de terre , si s'",ariverent,"li Venicien , et firent pons de tables . et les caloient des naves et",VERcjg,|arriver|
a0b582e0-82d1-4413-b598-bf5a834fbd6d,"moree, p. 53","si estoit a la Glisiere , et si tost comme il sot que Robers estoit",arivés,"au port , si se parti de la Glisiere et s' en ala a Calamate",VERppe,|arriver|
a8988fbc-d723-45b3-b564-96469b23b2ab,"SGenPr2, p. 72","par l' yaue de Leire , ou el souffri mout de perils . Quant fu",arivee,"a Tours , grant foison de demoniaclez s' en vindrent encontre luy de l' eglize",VERppe,|arriver|
af1cf205-fe4d-405e-b55e-409c81399521,"SGenPr2, p. 76",et illec trouveroit la voiz que nature li avoit deneyé . Il y vint et,ariva,a un dymence a heure que on lisoit en l' Evangile de la messe :,VERcjg,|arriver|
15412c8f-a7e4-4ce4-bbe5-93433fe908ec,"regcrim1, p. 155","se partirent , et , cedit jour , vindrent gesir au soir bien tart et",ariverent,"en la ville de Soissons . Ouquel jour de mercredi , au matin , un",VERcjg,|arriver|
f9160c72-f3ef-40ed-9a22-adc68cffd3be,"regcrim1, p. 345","Paris , en laquelle ville ilz arriverent environ heure de vespres , et si tart",ariverent,", que quant ilz orent deschargié icelle charrete et ilz vouldrent sousper , ilz convient",VERcjg,|arriver|
ac4f54b2-940f-483f-b99c-a16d0540dfea,"QJoyesKa, p. 95r","a fait grant meschief du sien , dont il est en grant soussy , il",arive,a l’ aventure une leue ou deux de nuit pour ce qu’ il vient de,VERcjg,|ariver|arriver|
df76f584-aab8-4b37-9610-2e8fa032dd58,"QJoyesKa, p. 100v","il n’ a voulu demourer entre voyes pour les despens qui sont grans , si",arive,a l’ aventure a sa meson a telle heure qu’ il est auxi pres du,VERcjg,|ariver|arriver|
38c8e9fd-f497-4b25-ab54-568315f73982,"QJoyesKa, p. 101r",qu’ ilz sont garniz de robes . Et s’ il avient que le bon home,arive,"de bonne heure moult las et travaillé et a le cuer pensif , chargié et",VERcjg,|ariver|arriver|
92ebfd92-9d96-4a3b-9455-e647b9e3d18f,"QJoyesKa, p. 101r","le cuer pensif , chargié et engoisseux de ses besongnes , et cuide estre bien",arivé,", combien qu’ il a esté maintes fois receu come il sera , la dame",VERppe,|arriver|
02813933-5039-4b35-adab-01113ebf2447,"QJoyesKa, p. 113v",que elle face aprester des viandes tant qu’ ilz soient bien aises . Le vallet,arive,"devers la dame et la salue et lui dit : « Ma dame , fait",VERcjg,|ariver|arriver|
ad965403-4922-4650-ac29-4c2e856e2a2c,"QJoyesKa, p. 120r",". Quant le bon homme a bien orillé et escouté , il fait semblant de",ariver,"a sa meson et fait bonne chiere , car il croit que tout ne soit",VERinf,|arriver|
4b9cd4fa-b63b-4019-a86c-082b75841191,"QJoyesKa, p. 124v",il est ainxin acoustumé a noise et a travail come goutieres a pluye . Or,arivent,au Puy en Auvergne a quelque paine et font leurs pelerinages . Et Dieu sceit,VERcjg,|ariver|arriver|
647f6c89-770e-4afd-b924-b4dd8f199de8,"QJoyesKa, p. 145v","car , par mon ame , oncques puis hyer a matin que la malle aventure",ariva,", il ne beut ne ne mengea , ne ne repousa . Par ma foy",VERcjg,|arriver|
c1d6f187-9f46-40de-ba6f-2d049f0a1173,"tringant, p. 285",gens et aucunes petites garnisons d' environ . Et tant chemina mondit maistre qu' il,ariva,"à Beaumont et envoya partie de sa compagnie loger à Vivaing , où il y",VERcjg,|arriver|
4c7d506a-8993-4032-be0f-c907e9fd0690,"villehardouin1, p. 156","et li bon serjant , et li bon arbalestrier , chascune conpagnie ou endroit ele",arriva,. Et li Greu firent mult grant semblant del retenir . Et quant ce vint,VERcjg,|arriver|
713aee82-0927-4c66-bfa7-a0612a320281,"clari, p. 42","si se traisent arriere , onques ne les oserent atendre , tant que li estores",arriva,", et quant il furent arrivé , si issirent li chevalier hors des uissiers tot",VERcjg,|arriver|
816875ad-ea9b-459f-a15f-8e6898866117,"qgraal_cm, p. 208d","a pas lonc tens . Voirs fu , fet la damoisele , que ceste nef",arriva,"ou roiaume de Logres , et a celui tens avoit il guerre mortel entre le",VERcjg,|arriver|
94b9c607-7523-4d1e-b227-2a2ae330b576,"qgraal_cm, p. 209c",", et l' emporta en une isle d' occident mout loign d' ilec . Si",arriva,devant une roche . Et quant il fu a terre si vint en une isle,VERcjg,|arriver|
ec1779f0-9b1e-44a6-81c5-a5ec54c5554a,"sarrasin, p. 1",le jour de feste saint Augustin qui est en la fin d' aoust ; et,arrivames,"en l' isle de Cipre quinze jours devant la feste saint Remi , c' est",VERcjg,|arriver|
9461d204-bbe0-4d59-9907-35d283c688d1,"sarrasin, p. 8",les sales et les fremetez le roy qui fu occis en la bataille quant nous,arrivasmes,", et chascuns des barons ait aussi son grant ostel et bel dedens la cité",VERcjg,|arriver|
5bc99055-d124-4e6d-855a-7a7b9a86dfe9,"menreims, p. 3r","mort dont il morut . Et la demoiselle fu renvoiee par deça mer , et",arriva,"en la terre de Pontiu , et la conversa grant piece car ele ne s'",VERcjg,|arriver|
10892723-be8f-49d1-93f0-8ad81a465a3b,"menreims, p. 15r","en Normendie au plus tost qu' il pot , et au plus esforciement , et",arriva,"a Diepe un soir . Et l' endemain , ainz jour , fist sa gent",VERcjg,|arriver|
da5a2379-acad-45e5-94ce-ae7fc6caf5e4,"menreims, p. 19v","mout de pueple . Et s' en alerent a deus hales , la premiere ale",arriva,"a Acre a la saint Michiel , et i ot mout gent . Et orent",VERcjg,|arriver|
96bf6e0d-6576-4555-9ccc-79497a4dde04,"menreims, p. 52v","destorbiers , atout trois enfanz qu' il ot en la terre de Surie , et",arriva,"a Aigue Morte , et erra tant par ses jornees qu' il vint en France",VERcjg,|arriver|
5a4fedf4-a5f5-469c-982e-2d53e102360e,"JAntInv, p. INVII095-1","se virent en tele tempeste en grant peril , si voerent que , se il",arrivassent,"en sauveté a cel port qu' il desiroient , il feroient sacrefice d' un toreau",VERcjg,|arriver|
d5e20f06-6ee2-4f7f-bc4b-36555b186450,"fauvel, p. 73, v. 1965",poes . En cest estat estoit Fortune Quant Fauvel avec sa commune A Macrocosme s',arriva,". Fortune y sot , tantost y va , Et quant il vit sa majesté",VERcjg,|arriver|
f53a45fb-9645-4578-a399-74fce9ac863b,"moree, p. 30",Et erra tant par terre et par mer que il vint en la Morée et,arriva,"en . casal , que on appelle Achaÿe , a l' encontre de Patras .",VERcjg,|arriver|
74db177c-0fe2-4dd8-9ca6-366d95668d7b,"moree, p. 62",prirent port au chastel de Beauvoir en la Morée . Et adonc quant celle dame,arriva,", monseignor Goffroys de Villarduin si se trova à la Glisiere . Et quant il",VERcjg,|arriver|
f5de239b-6151-47c1-a463-3b2177d035ec,"moree, p. 157","ses journées , que par terre que par mer , que par . sepmaines il",arriva,en Clarence . Lors enquist ou li princes estoit . Si lui dist on que,VERcjg,|arriver|
74d4cbb3-183c-4f88-915f-35b8b992de11,"grchron9, p. 12","enfant avant son terme . Toute voies , à l' aide de Dieu , elle",arriva,seurement au port d' Angleterre . Après toutes ces choses il vint à la cognoissance,VERcjg,|arriver|
d2b7b2d7-1fea-497e-b86b-90d46772508b,"grchron9, p. 53","chevalier et puissant en armes , qui avoit IIIc hommes d' armes combatans , et",arriva,à I port dont nulle personne du monde ne s' en donnoit de garde ;,VERcjg,|arriver|
58b118a0-9935-4534-b3df-d01e0c42b84d,"SGenPr2, p. 86",". Li freres couchiés a terre en oroison et en lermes , li bons evesques",arriva,"a sollennele procession , car de ancienne coustume est gardé sanz faillir que , toutesfoiz",VERcjg,|arriver|
06490066-e731-4d5e-9152-8cbc1f58fa9b,"Berin1, p. 200","de pluseurs autres richesses , et en ot bien autant ou plus que quant il",arriva,". Et avecques ce , Logre ottroya que qui vouldroit entrer en mer avecques lui",VERcjg,|arriver|
